DATE,CLIENT_ID,CLIENT_SIZE,INDUSTRY,STATE,PRODUCT,NUM_LICENSE,PRICE_PER_LICENSE,CSat
12/10/14,7039405,20-99,IT,GA,A,5,970,8
12/10/14,8433776,100-499,REAL ESTATE,NJ,A,12,940,6
12/10/14,1508098,0-19,IT,TX,A,3,980,3
12/10/14,7416661,0-19,IT,VA,A,1,970,
12/10/14,3991115,20-99,IT,NC,A,5,910,8
12/10/14,8305322,0-19,IT,CA,A,3,980,5
12/10/14,5251748,0-19,FINANCE,MA,D,4,796.8,5
12/10/14,4108710,0-19,REAL ESTATE,TX,B,2,495,3
12/11/14,4585666,20-99,FINANCE,NJ,A,8,988,10
12/11/14,8293803,0-19,IT,GA,A,4,970,6
12/11/14,4571765,100-499,IT,TX,D,9,760,5
12/11/14,1283593,100-499,HEALTH CARE,TX,C,18,546,5
12/11/14,7341298,0-19,FINANCE,PA,D,2,796.8,10
12/11/14,2288211,100-499,RETAIL,MN,D,8,776,7
12/11/14,4414175,20-99,IT,TX,D,9,728,8
12/11/14,3160190,100-499,IT,NY,D,13,704,7
12/11/14,1889689,0-19,FINANCE,MN,B,4,496,5
12/11/14,5459290,100-499,IT,TX,A,9,930,7
12/11/14,9740612,500+,IT,NY,A,14,860,7
12/11/14,3783501,0-19,IT,NJ,C,2,588,4
12/11/14,1231629,0-19,RETAIL,GA,A,4,1000,7
12/11/14,8644875,500+,RETAIL,NY,A,17,890,7
12/11/14,1650374,0-19,IT,IL,A,3,1000,1
12/11/14,5307971,0-19,IT,CO,A,1,970,8
12/12/14,3813951,0-19,FINANCE,NJ,A,1,1000,7
12/12/14,2281028,0-19,IT,MA,B,4,495,6
12/12/14,5207995,20-99,FINANCE,PA,A,5,982,5
12/12/14,3698109,0-19,IT,CA,B,4,480,2
12/12/14,7823894,0-19,IT,IN,A,3,960,8
12/12/14,8105861,100-499,RETAIL,MA,B,8,475,6
12/12/14,9551815,100-499,FINANCE,FL,A,13,976,7
12/12/14,2027087,0-19,RETAIL,CA,D,6,800,9
12/12/14,7098414,0-19,FINANCE,CA,D,8,796.8,10
12/12/14,3158267,100-499,HEALTH CARE,TX,D,8,760,7
12/12/14,9465411,20-99,IT,GA,D,3,768,6
12/12/14,8369358,0-19,FINANCE,MA,A,1,996,4
12/12/14,1600837,0-19,RETAIL,MA,A,2,970,8
12/12/14,5487600,0-19,FINANCE,NY,A,3,994,6
12/12/14,1429140,0-19,FINANCE,PA,A,1,994,6
12/12/14,4406693,100-499,FINANCE,CA,A,11,976,7
12/12/14,5185766,500+,RETAIL,GA,A,23,870,6
12/12/14,1673744,500+,IT,NC,A,26,710,6
12/15/14,8241423,0-19,IT,MD,A,4,960,5
12/15/14,5659572,0-19,HEALTH CARE,MI,C,4,588,8
12/15/14,6701070,0-19,IT,TX,A,2,980,8
12/15/14,9085109,500+,IT,CO,D,27,592,8
12/15/14,3263886,500+,IT,NJ,B,15,460,6
12/15/14,4959454,0-19,RETAIL,IL,A,1,960,7
12/15/14,6345790,100-499,HEALTH CARE,NJ,A,8,950,7
12/15/14,5200664,0-19,REAL ESTATE,NY,A,1,980,4
12/15/14,4006647,0-19,HEALTH CARE,NY,A,2,960,1
12/15/14,4676537,0-19,REAL ESTATE,NC,D,3,792,2
12/15/14,3409892,100-499,FINANCE,MA,D,5,787.2,10
12/15/14,3901688,100-499,RETAIL,CA,A,10,910,5
12/15/14,6982175,20-99,RETAIL,CO,A,3,1000,7
12/16/14,9685106,0-19,FINANCE,NJ,A,4,998,4
12/16/14,9743097,20-99,RETAIL,MN,D,10,776,8
12/16/14,6765908,20-99,FINANCE,NJ,D,8,795.2,10
12/16/14,4885205,100-499,HEALTH CARE,MN,A,10,940,5
12/16/14,9491608,20-99,FINANCE,FL,A,6,992,
12/16/14,7635658,0-19,HEALTH CARE,NC,D,1,784,4
12/16/14,6258759,0-19,FINANCE,NY,A,2,1000,9
12/16/14,2184231,20-99,IT,NJ,B,8,460,4
12/16/14,1659757,0-19,IT,IL,D,1,768,8
12/16/14,8298484,100-499,HEALTH CARE,NY,A,8,950,8
12/17/14,6590150,0-19,IT,NJ,A,3,980,5
12/17/14,6622285,0-19,HEALTH CARE,TX,D,3,784,8
12/17/14,3459175,0-19,IT,CA,D,3,784,8
12/17/14,2753051,100-499,HEALTH CARE,TX,B,5,460,7
12/17/14,7673106,0-19,IT,TX,A,1,990,5
12/17/14,8036632,0-19,IT,CO,A,1,1000,5
12/17/14,4291207,0-19,IT,NY,D,1,768,3
12/17/14,6878238,0-19,IT,NY,B,4,480,5
12/17/14,9508052,0-19,FINANCE,GA,D,8,795.2,9
12/17/14,3227438,0-19,IT,CA,C,8,576,7
12/17/14,7817953,0-19,IT,CA,B,3,495,5
12/17/14,3553942,0-19,FINANCE,IN,A,3,994,9
12/17/14,6355231,0-19,HEALTH CARE,MI,B,1,490,3
12/17/14,8929621,100-499,HEALTH CARE,VA,A,6,930,6
12/18/14,2733477,0-19,IT,MD,D,4,792,6
12/18/14,2418730,500+,REAL ESTATE,TX,D,34,736,7
12/18/14,2894994,0-19,IT,NC,D,1,800,
12/18/14,4820950,20-99,IT,IN,A,5,970,6
12/18/14,4041212,0-19,IT,MA,D,3,768,3
12/18/14,2684656,20-99,IT,CA,D,6,776,7
12/18/14,8087423,20-99,IT,NJ,D,4,784,8
12/18/14,3690038,0-19,RETAIL,VA,A,1,990,2
12/18/14,2464605,0-19,IT,IL,D,2,784,6
12/18/14,4390211,500+,FINANCE,MA,D,12,792,9
12/18/14,4525629,100-499,IT,MA,A,7,950,8
12/18/14,4859705,0-19,REAL ESTATE,CO,D,4,800,
12/18/14,1940746,0-19,IT,CO,B,1,485,3
12/18/14,9665028,0-19,HEALTH CARE,MA,D,1,768,2
12/18/14,5816309,100-499,RETAIL,NJ,A,11,920,7
12/19/14,3132677,0-19,IT,PA,D,2,800,9
12/19/14,2967934,500+,RETAIL,TX,B,15,445,7
12/19/14,5803098,0-19,FINANCE,MD,A,2,998,6
12/19/14,6740242,0-19,IT,VA,D,3,784,6
12/19/14,4994032,500+,IT,CA,C,36,558,7
12/19/14,2551429,0-19,FINANCE,CA,A,1,992,6
12/22/14,6664489,100-499,FINANCE,NY,A,13,988,9
12/22/14,1314252,20-99,FINANCE,NJ,A,8,988,9
12/22/14,6775198,500+,FINANCE,IL,A,23,952,8
12/22/14,3690038,0-19,RETAIL,VA,D,4,768,6
12/22/14,6947687,20-99,FINANCE,PA,A,6,992,9
12/22/14,8772089,500+,RETAIL,NJ,A,10,940,7
12/22/14,8784074,100-499,IT,TX,D,13,760,8
12/22/14,9931743,0-19,FINANCE,PA,A,1,998,
12/22/14,5962226,0-19,FINANCE,CO,A,2,1000,6
12/22/14,3838835,0-19,FINANCE,TX,A,1,996,8
12/22/14,6371557,100-499,REAL ESTATE,FL,A,13,890,7
12/22/14,9693929,100-499,IT,NJ,A,8,930,5
12/22/14,2109566,0-19,IT,NY,A,4,960,6
12/23/14,8373329,20-99,RETAIL,TX,D,4,784,6
12/23/14,1676533,500+,RETAIL,NY,D,13,696,8
12/23/14,5886223,0-19,IT,NC,D,3,784,7
12/23/14,5256943,0-19,FINANCE,CA,A,4,1000,
12/23/14,4612508,0-19,IT,GA,A,2,990,8
12/23/14,7315358,100-499,IT,FL,A,7,950,
12/23/14,7574375,20-99,FINANCE,GA,A,3,998,8
12/23/14,3493839,100-499,FINANCE,CA,B,14,495,7
12/23/14,4661607,0-19,HEALTH CARE,MA,B,3,480,2
12/23/14,4450190,0-19,IT,TX,A,4,1000,7
12/23/14,7247255,20-99,RETAIL,TX,A,7,960,5
12/23/14,4859705,0-19,REAL ESTATE,CO,C,8,588,7
12/23/14,5029730,20-99,IT,MI,B,6,485,8
12/24/14,4352599,20-99,IT,IL,A,4,1000,4
12/24/14,6049874,20-99,REAL ESTATE,PA,A,7,920,6
12/24/14,4373266,20-99,REAL ESTATE,MN,D,12,744,8
12/24/14,3744773,0-19,FINANCE,NJ,A,4,1000,7
12/24/14,7988062,0-19,IT,CA,B,2,485,4
12/24/14,9693929,100-499,IT,NJ,A,13,910,5
12/24/14,6818614,500+,FINANCE,NY,B,20,486,9
12/24/14,4520678,100-499,REAL ESTATE,NY,A,14,880,6
12/24/14,6448985,0-19,FINANCE,IL,D,1,798.4,4
12/24/14,8906852,0-19,FINANCE,GA,D,1,793.6,4
12/24/14,5230313,0-19,RETAIL,CA,D,2,792,3
12/24/14,7688606,0-19,FINANCE,IL,C,8,597.6,4
12/24/14,3102066,0-19,FINANCE,NJ,A,4,1000,7
12/24/14,5057605,100-499,FINANCE,MA,C,14,589.2,8
12/24/14,8132332,0-19,IT,IL,C,4,582,7
12/24/14,4373266,20-99,REAL ESTATE,MN,D,18,752,7
12/24/14,8822791,100-499,REAL ESTATE,IL,D,16,728,6
12/24/14,8574312,100-499,REAL ESTATE,TX,B,8,455,7
12/24/14,1508098,0-19,IT,TX,D,1,776,3
12/26/14,9181356,20-99,FINANCE,GA,A,4,1000,
12/26/14,2988086,0-19,IT,NY,A,1,970,2
12/26/14,3789597,0-19,FINANCE,MD,A,2,998,5
12/26/14,2604333,100-499,FINANCE,NC,D,5,795.2,10
12/26/14,7610714,100-499,HEALTH CARE,NC,A,6,940,5
12/26/14,8553177,500+,FINANCE,MA,A,23,962,8
12/26/14,5123616,100-499,REAL ESTATE,CA,A,13,920,8
12/26/14,5787819,0-19,HEALTH CARE,TX,D,8,792,3
12/26/14,4077283,0-19,FINANCE,TX,B,3,496,9
12/26/14,2949683,20-99,HEALTH CARE,TX,D,4,784,6
12/26/14,6672409,0-19,FINANCE,MD,C,6,600,4
12/26/14,3585256,100-499,REAL ESTATE,FL,B,12,455,6
12/26/14,2316774,20-99,IT,CO,B,6,470,8
12/29/14,8999628,20-99,IT,CA,D,9,736,8
12/29/14,9988629,0-19,IT,TX,D,4,768,7
12/29/14,9903047,100-499,RETAIL,VA,A,10,940,
12/29/14,7836400,20-99,FINANCE,CA,A,6,986,10
12/29/14,1354219,20-99,HEALTH CARE,CO,A,3,990,6
12/29/14,4111946,0-19,RETAIL,IN,A,2,1000,5
12/29/14,4249980,100-499,FINANCE,NY,D,13,784,7
12/29/14,9727702,20-99,HEALTH CARE,NY,A,4,970,
12/29/14,2364105,20-99,IT,GA,D,4,776,8
12/29/14,2786509,0-19,IT,NJ,B,3,490,8
12/29/14,2840162,0-19,IT,NY,B,4,490,6
12/29/14,9591348,100-499,HEALTH CARE,IL,A,6,910,5
12/30/14,6095340,0-19,IT,NY,A,3,970,3
12/30/14,6427605,100-499,FINANCE,NY,B,13,486,7
12/30/14,9371979,500+,IT,IN,D,22,640,8
12/30/14,1009910,0-19,RETAIL,NJ,A,3,970,3
12/30/14,3109050,0-19,IT,PA,D,1,768,3
12/30/14,1373446,20-99,HEALTH CARE,NY,B,6,485,6
12/30/14,7504821,0-19,IT,NJ,D,2,784,6
12/30/14,2136509,100-499,FINANCE,NC,B,5,497,9
12/31/14,8221790,20-99,IT,CA,C,18,564,9
12/31/14,4900670,100-499,REAL ESTATE,CA,A,6,960,7
12/31/14,3857886,100-499,FINANCE,VA,C,11,585.6,8
12/31/14,9746035,100-499,RETAIL,TX,A,14,910,6
12/31/14,2506528,0-19,REAL ESTATE,MA,B,2,480,2
12/31/14,2090939,0-19,FINANCE,CA,A,3,998,
12/31/14,7893028,0-19,FINANCE,VA,B,3,500,6
12/31/14,9491608,20-99,FINANCE,FL,A,3,996,8
12/31/14,4309527,0-19,IT,PA,A,2,990,7
12/31/14,3011936,20-99,RETAIL,GA,A,7,970,5
12/31/14,4041212,0-19,IT,MA,A,2,960,3
12/31/14,6974333,20-99,IT,MA,A,6,950,5
1/2/15,9880132,0-19,RETAIL,PA,B,3,480,3
1/2/15,1077551,100-499,IT,CA,C,8,552,7
1/2/15,2247478,20-99,IT,CA,A,7,910,5
1/2/15,1697736,100-499,IT,NJ,D,13,720,8
1/2/15,8152678,0-19,IT,PA,D,3,784,7
1/2/15,4046445,20-99,IT,PA,A,4,1000,6
1/2/15,7365643,20-99,REAL ESTATE,IN,D,8,752,6
1/2/15,9222059,0-19,IT,MA,D,8,776,7
1/2/15,8996106,20-99,IT,GA,A,9,940,4
1/2/15,1879223,500+,REAL ESTATE,NJ,A,26,770,8
1/2/15,1176708,100-499,FINANCE,CA,A,5,982,10
1/2/15,2619487,0-19,RETAIL,FL,D,8,800,8
1/2/15,1806694,0-19,IT,MI,D,2,800,9
1/2/15,4103774,0-19,RETAIL,CA,C,4,594,7
1/2/15,3994148,100-499,IT,NY,D,9,728,7
1/2/15,5617656,0-19,RETAIL,CO,A,3,960,2
1/2/15,5304028,100-499,IT,GA,A,11,890,6
1/2/15,2322954,20-99,IT,TX,D,8,776,9
1/2/15,9761603,500+,IT,NJ,A,26,890,8
1/2/15,9033836,0-19,IT,CA,D,2,784,3
1/2/15,4095393,20-99,IT,NJ,B,4,500,
1/2/15,3897809,100-499,IT,CA,A,8,960,7
1/2/15,2676461,20-99,IT,CA,A,5,970,8
1/2/15,5979826,0-19,REAL ESTATE,TX,D,4,792,6
1/2/15,9852082,100-499,RETAIL,TX,A,8,960,6
1/2/15,4636427,500+,IT,MA,A,15,920,8
1/2/15,9107609,100-499,REAL ESTATE,TX,A,10,940,7
1/2/15,8808086,0-19,HEALTH CARE,TX,A,1,970,6
1/2/15,8038800,20-99,FINANCE,MA,A,3,992,9
1/2/15,6560263,20-99,IT,TX,A,5,910,8
1/3/15,1560903,0-19,FINANCE,IL,A,3,1000,5
1/3/15,1131923,0-19,FINANCE,CO,D,2,798.4,8
1/3/15,8192432,20-99,RETAIL,TX,D,10,760,8
1/3/15,5966930,0-19,RETAIL,CO,B,3,490,8
1/3/15,5420736,100-499,RETAIL,FL,B,14,475,8
1/5/15,7601412,20-99,REAL ESTATE,NJ,D,8,776,6
1/5/15,9045384,0-19,REAL ESTATE,NJ,D,3,784,6
1/5/15,3585396,20-99,RETAIL,CO,A,8,910,8
1/5/15,9278484,0-19,FINANCE,NY,B,3,498,4
1/5/15,3872262,20-99,REAL ESTATE,PA,A,7,960,5
1/5/15,7709029,20-99,FINANCE,IL,A,8,988,
1/5/15,7247083,500+,HEALTH CARE,NY,B,19,470,8
1/5/15,1616405,500+,RETAIL,TX,D,14,712,9
1/5/15,3826495,0-19,FINANCE,NY,D,1,793.6,4
1/5/15,6200690,0-19,FINANCE,MD,B,4,500,6
1/5/15,6681034,0-19,HEALTH CARE,MA,A,1,970,6
1/5/15,1648217,100-499,IT,CA,B,5,460,5
1/5/15,5537926,20-99,IT,GA,B,3,495,5
1/5/15,8088991,20-99,HEALTH CARE,FL,C,14,576,8
1/5/15,7730269,20-99,FINANCE,CA,C,4,597.6,6
1/5/15,2641547,0-19,IT,VA,C,1,582,4
1/6/15,8836806,0-19,REAL ESTATE,CA,A,4,990,5
1/6/15,3259795,20-99,IT,IL,D,4,768,8
1/6/15,8879449,0-19,IT,TX,D,2,792,4
1/6/15,2034765,0-19,FINANCE,NY,D,4,800,8
1/6/15,6774723,0-19,IT,CA,A,2,990,2
1/6/15,3921900,100-499,REAL ESTATE,TX,B,9,465,6
1/6/15,8141398,0-19,IT,NY,A,4,960,3
1/6/15,7686094,0-19,HEALTH CARE,VA,B,3,490,3
1/6/15,1394345,0-19,FINANCE,NY,D,2,795.2,8
1/6/15,9122781,100-499,FINANCE,CA,A,10,972,9
1/6/15,6059526,100-499,FINANCE,IN,A,5,984,10
1/6/15,4407168,0-19,RETAIL,CO,B,2,495,6
1/6/15,8241068,0-19,REAL ESTATE,CO,A,1,980,8
1/6/15,9493216,100-499,REAL ESTATE,CO,B,6,485,5
1/6/15,9085191,100-499,RETAIL,TX,D,6,760,9
1/6/15,8574312,100-499,REAL ESTATE,TX,D,6,776,
1/7/15,8011664,0-19,IT,NY,C,1,582,6
1/7/15,7247083,500+,HEALTH CARE,NY,D,15,720,7
1/7/15,5298730,20-99,HEALTH CARE,NJ,A,8,950,4
1/7/15,5113034,0-19,HEALTH CARE,FL,D,2,792,6
1/7/15,6497534,0-19,FINANCE,TX,D,4,793.6,7
1/7/15,4494240,100-499,FINANCE,CA,D,7,790.4,8
1/7/15,8621292,100-499,RETAIL,NY,A,14,940,5
1/7/15,7256240,100-499,IT,NY,D,9,752,6
1/7/15,9881322,500+,IT,CA,C,23,504,8
1/7/15,2959540,0-19,FINANCE,NJ,D,1,800,3
1/7/15,5979704,500+,IT,MA,A,19,860,8
1/7/15,1332012,0-19,FINANCE,IL,A,1,994,8
1/7/15,6874996,0-19,IT,TX,D,3,776,4
1/7/15,5491766,0-19,FINANCE,TX,A,3,992,7
1/7/15,8458011,0-19,REAL ESTATE,PA,D,4,792,7
1/7/15,5439909,0-19,FINANCE,MN,D,3,800,7
1/7/15,8625212,20-99,HEALTH CARE,IL,D,8,768,9
1/7/15,7842048,0-19,IT,IL,D,3,784,6
1/8/15,6590150,0-19,IT,NJ,A,4,990,2
1/8/15,8090865,0-19,IT,NC,A,1,970,6
1/8/15,4476739,0-19,HEALTH CARE,GA,A,2,970,7
1/8/15,9940037,100-499,RETAIL,NY,A,6,940,8
1/8/15,5928143,0-19,IT,TX,A,1,980,8
1/8/15,2599146,100-499,RETAIL,MD,A,13,870,7
1/8/15,2738288,0-19,HEALTH CARE,TX,C,3,600,9
1/8/15,9014675,100-499,REAL ESTATE,TX,B,6,485,8
1/8/15,8519758,0-19,FINANCE,NJ,B,1,497,7
1/8/15,6921876,0-19,REAL ESTATE,TX,D,4,784,9
1/8/15,5285177,0-19,REAL ESTATE,NC,D,4,768,9
1/8/15,4973751,0-19,FINANCE,NC,D,1,800,8
1/8/15,6446726,100-499,FINANCE,CA,A,6,992,10
1/8/15,3547465,500+,IT,GA,D,28,680,7
1/8/15,3477685,20-99,IT,GA,D,7,744,8
1/8/15,8200453,0-19,IT,CA,A,3,960,8
1/8/15,8440452,0-19,IT,IL,D,4,792,3
1/8/15,4805358,100-499,IT,CA,A,13,870,5
1/8/15,4219890,0-19,RETAIL,NJ,D,1,792,8
1/8/15,3968918,500+,IT,NY,D,27,608,9
1/8/15,3433368,20-99,FINANCE,IL,B,3,497,8
1/8/15,4653255,0-19,IT,NJ,B,4,500,2
1/8/15,6791046,0-19,IT,CA,A,3,1000,7
1/8/15,9340413,100-499,RETAIL,GA,D,13,752,8
1/8/15,2891147,20-99,REAL ESTATE,VA,C,8,582,
1/8/15,2290303,500+,FINANCE,PA,A,25,970,9
1/9/15,8949393,500+,IT,IL,B,16,460,8
1/9/15,2221014,20-99,IT,NJ,A,6,920,5
1/9/15,2675512,20-99,IT,NJ,D,6,776,8
1/9/15,2434093,0-19,FINANCE,IN,A,1,1000,9
1/9/15,1801558,100-499,HEALTH CARE,IL,A,14,930,
1/9/15,7550847,500+,IT,MA,D,27,664,7
1/9/15,5798872,500+,RETAIL,VA,B,18,430,7
1/9/15,4382149,20-99,IT,NC,A,8,930,8
1/9/15,3980907,0-19,FINANCE,NJ,B,3,499,3
1/9/15,3222314,20-99,IT,VA,D,6,768,4
1/9/15,5045730,20-99,FINANCE,MA,A,7,988,7
1/9/15,7399548,0-19,FINANCE,FL,A,4,996,4
1/9/15,7513847,100-499,RETAIL,NJ,A,14,900,7
1/9/15,8408654,20-99,FINANCE,CA,D,9,792,9
1/9/15,8374525,0-19,HEALTH CARE,MN,B,4,480,7
1/9/15,9743712,0-19,RETAIL,PA,A,3,990,1
1/9/15,2712081,100-499,IT,IL,A,5,970,7
1/9/15,2351974,100-499,RETAIL,NY,B,10,450,
1/9/15,1128940,0-19,IT,CA,A,4,970,6
1/9/15,5856808,100-499,HEALTH CARE,MA,D,8,744,7
1/9/15,8134497,20-99,REAL ESTATE,MA,A,6,960,8
1/9/15,6529222,20-99,FINANCE,IL,A,5,992,7
1/9/15,2367132,100-499,FINANCE,MN,A,14,988,8
1/9/15,3773374,0-19,IT,CO,D,1,800,6
1/10/15,8305000,20-99,REAL ESTATE,CA,D,9,728,9
1/10/15,1930639,0-19,RETAIL,NJ,D,2,768,3
1/10/15,3766702,20-99,RETAIL,IL,A,6,950,5
1/10/15,2170968,0-19,RETAIL,IN,A,3,960,1
1/10/15,9414033,0-19,IT,MA,A,2,960,7
1/10/15,4516306,20-99,IT,CA,A,9,930,7
1/10/15,4096596,0-19,IT,CA,A,1,960,7
1/10/15,6878238,0-19,IT,NY,B,1,480,3
1/12/15,3307596,0-19,FINANCE,CA,A,1,996,9
1/12/15,2507238,20-99,IT,MA,A,5,960,5
1/12/15,8031910,0-19,HEALTH CARE,GA,A,4,980,3
1/12/15,3235155,20-99,HEALTH CARE,TX,B,8,470,9
1/12/15,2966119,20-99,IT,PA,D,8,776,5
1/12/15,1643334,20-99,REAL ESTATE,CA,A,6,930,5
1/12/15,7022201,20-99,FINANCE,FL,C,5,591.6,
1/12/15,3415515,20-99,IT,TX,A,7,960,4
1/12/15,4382934,20-99,RETAIL,MA,A,7,960,8
1/12/15,5928550,20-99,RETAIL,PA,B,8,485,7
1/12/15,4547063,0-19,IT,IL,A,4,980,2
1/12/15,1371696,0-19,IT,VA,C,2,588,7
1/13/15,2966464,0-19,IT,NY,A,1,1000,3
1/13/15,3414164,500+,IT,MI,A,22,840,8
1/13/15,2782691,0-19,FINANCE,MA,B,4,497,10
1/13/15,4696227,100-499,IT,FL,B,10,445,6
1/13/15,3097592,100-499,IT,IN,A,7,960,8
1/13/15,9743097,20-99,RETAIL,MN,B,5,470,5
1/13/15,2881175,0-19,IT,CA,A,1,990,7
1/13/15,2137565,100-499,REAL ESTATE,TX,A,10,950,7
1/13/15,1703262,20-99,IT,IL,D,8,736,5
1/13/15,2506528,0-19,REAL ESTATE,MA,B,1,495,2
1/13/15,5950679,0-19,FINANCE,NY,D,3,798.4,9
1/13/15,8393649,0-19,FINANCE,FL,A,1,994,5
1/13/15,9174241,0-19,FINANCE,NC,B,4,497,5
1/13/15,6172047,0-19,FINANCE,NJ,B,3,499,5
1/13/15,2926946,0-19,REAL ESTATE,NY,B,2,495,2
1/13/15,6567122,20-99,RETAIL,MI,A,3,980,6
1/13/15,1242901,20-99,IT,MI,A,9,960,7
1/13/15,1447727,0-19,IT,NC,A,3,960,5
1/13/15,1244631,100-499,RETAIL,FL,D,10,712,5
1/13/15,4030376,500+,FINANCE,MA,A,27,964,8
1/13/15,5610569,0-19,HEALTH CARE,NY,A,3,970,2
1/13/15,2322954,20-99,IT,TX,D,4,792,7
1/13/15,6194132,100-499,REAL ESTATE,NC,C,18,582,7
1/13/15,5265898,500+,REAL ESTATE,IL,A,20,750,8
1/13/15,7145911,0-19,FINANCE,TX,D,4,800,3
1/13/15,8727753,100-499,RETAIL,TX,B,6,455,6
1/14/15,6589921,0-19,FINANCE,FL,A,1,994,6
1/14/15,7297326,20-99,IT,CO,A,8,910,5
1/14/15,5722640,20-99,IT,IL,A,4,980,5
1/14/15,9323663,20-99,IT,TX,A,9,930,5
1/14/15,2992896,0-19,HEALTH CARE,TX,A,2,980,2
1/14/15,5389106,20-99,FINANCE,NC,A,6,992,
1/14/15,4186991,100-499,RETAIL,GA,D,7,768,7
1/14/15,3060678,20-99,IT,NJ,B,9,485,4
1/14/15,3984082,20-99,FINANCE,MN,A,3,994,10
1/14/15,7033951,0-19,REAL ESTATE,NY,C,4,588,
1/14/15,4041851,20-99,HEALTH CARE,CA,A,8,970,5
1/14/15,4366715,0-19,REAL ESTATE,TX,D,8,800,6
1/14/15,1506846,0-19,IT,MA,A,1,990,8
1/14/15,7196147,100-499,RETAIL,CA,B,10,450,9
1/14/15,1790122,0-19,HEALTH CARE,MA,D,4,784,4
1/15/15,8436401,0-19,IT,NC,A,2,960,2
1/15/15,1353850,20-99,IT,IL,A,5,960,5
1/15/15,6862557,0-19,IT,NY,D,3,784,3
1/15/15,7081710,0-19,FINANCE,CA,D,2,796.8,8
1/15/15,1952203,0-19,IT,NY,A,1,990,4
1/15/15,8182625,100-499,HEALTH CARE,IL,A,14,950,5
1/15/15,9536819,20-99,HEALTH CARE,IL,D,5,744,5
1/15/15,4598766,0-19,RETAIL,NJ,A,3,970,2
1/15/15,3956610,0-19,HEALTH CARE,CO,D,4,776,9
1/15/15,6337718,500+,REAL ESTATE,TX,A,20,750,8
1/15/15,9460966,100-499,IT,GA,A,5,970,7
1/15/15,2103546,0-19,IT,NY,D,2,792,
1/15/15,2480906,0-19,FINANCE,NJ,B,3,497,5
1/15/15,4861041,0-19,IT,NC,D,4,792,3
1/15/15,6669198,0-19,IT,NY,A,4,980,4
1/15/15,3970129,0-19,HEALTH CARE,NJ,D,3,784,2
1/15/15,5041000,0-19,FINANCE,NY,D,1,795.2,7
1/15/15,8052212,100-499,HEALTH CARE,PA,A,10,930,7
1/15/15,9692825,20-99,IT,CA,D,5,736,8
1/15/15,5311380,0-19,FINANCE,PA,B,1,500,7
1/16/15,8455958,0-19,FINANCE,TX,D,2,795.2,6
1/16/15,1135266,500+,IT,CA,A,20,770,8
1/16/15,7515464,100-499,FINANCE,PA,A,10,990,8
1/16/15,5058717,20-99,IT,VA,D,3,800,7
1/16/15,5825900,0-19,IT,MD,D,4,784,3
1/16/15,7645327,0-19,IT,IL,D,3,784,8
1/16/15,4213309,20-99,IT,TX,D,9,728,7
1/16/15,7387222,500+,IT,CA,D,20,576,7
1/16/15,2793026,500+,FINANCE,IL,B,20,476,9
1/16/15,6373712,0-19,IT,NY,A,2,970,3
1/16/15,7182323,0-19,IT,MD,A,2,970,6
1/16/15,4858102,100-499,IT,NY,D,9,768,
1/16/15,2845103,0-19,FINANCE,IN,B,2,498,9
1/16/15,2300549,0-19,FINANCE,GA,A,3,992,5
1/16/15,5124157,0-19,REAL ESTATE,IL,A,4,1000,2
1/16/15,3097135,20-99,FINANCE,TX,B,8,491,8
1/16/15,2614269,0-19,HEALTH CARE,IL,B,1,480,2
1/16/15,3619233,100-499,FINANCE,MN,C,13,594,8
1/16/15,3645622,0-19,REAL ESTATE,NY,A,1,980,3
1/16/15,8581369,0-19,IT,FL,C,3,576,4
1/16/15,2929515,0-19,IT,NY,C,1,582,9
1/16/15,8056740,100-499,IT,NJ,C,18,582,7
1/16/15,6225532,0-19,REAL ESTATE,MD,C,1,600,4
1/16/15,3662907,0-19,IT,MA,A,1,1000,7
1/16/15,5979485,20-99,FINANCE,TX,B,3,499,6
1/17/15,4403583,0-19,IT,NJ,D,1,800,8
1/17/15,4977756,20-99,RETAIL,NJ,A,5,960,6
1/17/15,7796110,20-99,IT,CA,A,3,1000,7
1/17/15,8412567,500+,REAL ESTATE,TX,D,28,688,7
1/20/15,1730186,100-499,FINANCE,NY,A,14,972,10
1/20/15,1121978,100-499,RETAIL,CA,D,8,736,9
1/20/15,6885674,0-19,FINANCE,NJ,D,2,796.8,
1/20/15,8430492,0-19,IT,MA,A,3,990,7
1/20/15,8160856,20-99,RETAIL,NY,A,4,960,8
1/20/15,2125203,0-19,FINANCE,NJ,D,4,800,4
1/20/15,6461311,0-19,HEALTH CARE,GA,C,1,588,5
1/20/15,4738533,0-19,IT,VA,A,3,970,7
1/20/15,4367049,0-19,RETAIL,MA,A,1,1000,2
1/20/15,1831268,0-19,IT,VA,A,3,1000,4
1/20/15,5254635,20-99,FINANCE,TX,D,3,795.2,6
1/20/15,8960691,0-19,RETAIL,CA,B,4,500,2
1/20/15,2281788,100-499,FINANCE,NY,A,14,988,9
1/21/15,8462823,100-499,RETAIL,CA,A,12,940,8
1/21/15,6286299,100-499,FINANCE,NY,D,11,784,9
1/21/15,9437105,100-499,IT,MA,A,14,950,5
1/21/15,8682469,100-499,IT,MA,B,13,435,5
1/21/15,9050466,0-19,IT,TX,D,1,768,5
1/21/15,1078402,500+,FINANCE,NY,D,12,787.2,9
1/21/15,3190086,500+,IT,CA,D,22,720,7
